ano,mes,datahora,estado,riscofogo,riscoAbsoluto
2018,Janeiro,2018/01/21 05:10:00,MATO GROSSO,0.22,0
2018,Janeiro,2018/01/21 05:10:00,MATO GROSSO,0.22,0
2018,Janeiro,2018/01/21 05:10:00,MATO GROSSO,0.22,0
2018,Janeiro,2018/01/21 05:15:00,MATO GROSSO DO SUL,0.03,0
2018,Janeiro,2018/01/21 05:15:00,MATO GROSSO DO SUL,0.15,0
2018,Janeiro,2018/01/21 05:15:00,MATO GROSSO,0.05,0
2018,Janeiro,2018/01/21 05:15:00,MATO GROSSO,0.06,0
2018,Janeiro,2018/01/22 05:50:00,RORAIMA,0.06,0
2018,Janeiro,2018/01/22 05:50:00,RORAIMA,0.06,0
2018,Janeiro,2018/01/22 05:50:00,RORAIMA,0.06,0
2018,Janeiro,2018/01/22 05:50:00,RORAIMA,0.59,0
2018,Janeiro,2018/01/22 05:50:00,RORAIMA,0.66,0
2018,Janeiro,2018/01/22 05:50:00,RORAIMA,0.6,0
2018,Janeiro,2018/01/23 04:55:00,AMAPA,0,0
2018,Janeiro,2018/01/24 04:05:00,BAHIA,0,0
2018,Janeiro,2018/01/24 04:05:00,BAHIA,0,0
2018,Janeiro,2018/01/24 04:05:00,BAHIA,1,1
2018,Janeiro,2018/01/24 04:05:00,ESPIRITO SANTO,1,1
2018,Janeiro,2018/01/24 05:40:00,RORAIMA,0.28,0
2018,Janeiro,2018/01/25 04:45:00,BAHIA,0.24,0
2018,Janeiro,2018/01/27 04:35:00,MINAS GERAIS,0.51,0
2018,Janeiro,2018/01/28 03:40:00,PARAIBA,1,1
2018,Janeiro,2018/01/28 03:40:00,BAHIA,0.04,0
2018,Janeiro,2018/01/28 03:40:00,BAHIA,0.04,0
2018,Janeiro,2018/01/28 05:15:00,RORAIMA,0.82,1
2018,Janeiro,2018/01/28 05:15:00,MATO GROSSO,0.01,0
2018,Janeiro,2018/01/29 04:20:00,BAHIA,1,1
2018,Janeiro,2018/01/29 05:55:00,RORAIMA,0.83,1
2018,Janeiro,2018/01/29 05:55:00,RORAIMA,0.87,1
2018,Janeiro,2018/01/29 05:55:00,RORAIMA,0.97,1
2018,Janeiro,2018/01/29 05:55:00,RORAIMA,0.97,1
2018,Janeiro,2018/01/29 05:55:00,RORAIMA,0.97,1
2018,Janeiro,2018/01/29 05:55:00,RORAIMA,0.73,1
2018,Janeiro,2018/01/29 05:55:00,RORAIMA,0.59,0
2018,Janeiro,2018/01/30 05:00:00,RORAIMA,0.59,0
2018,Janeiro,2018/01/30 05:00:00,RORAIMA,0.59,0
2018,Janeiro,2018/01/30 05:10:00,SANTA CATARINA,0.08,0
2018,Janeiro,2018/01/30 05:10:00,SANTA CATARINA,0.08,0
2018,Janeiro,2018/01/31 04:10:00,RIO GRANDE DO NORTE,0.37,0
2018,Janeiro,2018/01/31 04:10:00,RIO GRANDE DO NORTE,0.37,0
2018,Janeiro,2018/01/31 04:10:00,PERNAMBUCO,0.52,0
2018,Janeiro,2018/01/31 05:45:00,RORAIMA,0.29,0
2018,Janeiro,2018/01/31 05:45:00,RORAIMA,0.29,0
2018,Janeiro,2018/01/31 05:45:00,RORAIMA,0.29,0
2018,Janeiro,2018/01/31 05:45:00,RORAIMA,0.78,1
2018,Janeiro,2018/01/31 05:45:00,RORAIMA,0.86,1
2018,Janeiro,2018/01/31 05:45:00,RORAIMA,0.86,1
2018,Janeiro,2018/01/31 05:45:00,RORAIMA,0.82,1
2018,Janeiro,2018/01/31 05:45:00,RORAIMA,0.57,0
2018,Janeiro,2018/01/31 05:50:00,RONDONIA,0.1,0
ano,mes,datahora,estado,riscofogo,riscoAbsoluto
2018,Fevereiro,2018/02/01 04:55:00,MATO GROSSO,0,0
2018,Fevereiro,2018/02/01 04:55:00,MATO GROSSO,0,0
2018,Fevereiro,2018/02/02 03:55:00,CEARA,,0
2018,Fevereiro,2018/02/02 05:30:00,RORAIMA,0.35,0
2018,Fevereiro,2018/02/02 05:30:00,RORAIMA,0.35,0
2018,Fevereiro,2018/02/02 05:30:00,RORAIMA,0.35,0
2018,Fevereiro,2018/02/02 05:30:00,RORAIMA,0.35,0
2018,Fevereiro,2018/02/02 05:30:00,RORAIMA,0.35,0
2018,Fevereiro,2018/02/02 05:30:00,RORAIMA,0.94,1
2018,Fevereiro,2018/02/02 05:30:00,RORAIMA,0.75,1
2018,Fevereiro,2018/02/02 05:30:00,RORAIMA,0.73,1
2018,Fevereiro,2018/02/02 05:30:00,RORAIMA,0.94,1
2018,Fevereiro,2018/02/02 05:30:00,RORAIMA,0.94,1
2018,Fevereiro,2018/02/02 05:35:00,RORAIMA,1,1
2018,Fevereiro,2018/02/02 05:35:00,RORAIMA,1,1
2018,Fevereiro,2018/02/02 05:35:00,RORAIMA,0.98,1
2018,Fevereiro,2018/02/02 05:35:00,RORAIMA,0.98,1
2018,Fevereiro,2018/02/03 04:45:00,SAO PAULO,0.76,1
2018,Fevereiro,2018/02/03 04:45:00,SAO PAULO,0.76,1
2018,Fevereiro,2018/02/03 04:45:00,SAO PAULO,0.76,1
2018,Fevereiro,2018/02/03 04:45:00,SAO PAULO,0.76,1
2018,Fevereiro,2018/02/03 04:45:00,PARANA,0.24,0
2018,Fevereiro,2018/02/03 06:15:00,RORAIMA,0.99,1
2018,Fevereiro,2018/02/04 05:20:00,RORAIMA,0.95,1
2018,Fevereiro,2018/02/04 05:20:00,RORAIMA,1,1
2018,Fevereiro,2018/02/04 05:20:00,RORAIMA,0.95,1
2018,Fevereiro,2018/02/04 05:20:00,RORAIMA,1,1
2018,Fevereiro,2018/02/04 05:20:00,RORAIMA,0.38,0
2018,Fevereiro,2018/02/04 05:20:00,RORAIMA,0.38,0
2018,Fevereiro,2018/02/04 05:20:00,RORAIMA,0.38,0
2018,Fevereiro,2018/02/05 06:05:00,RORAIMA,1,1
2018,Fevereiro,2018/02/05 06:05:00,RORAIMA,1,1
2018,Fevereiro,2018/02/05 06:05:00,RORAIMA,0.78,1
2018,Fevereiro,2018/02/06 03:30:00,RIO GRANDE DO NORTE,1,1
2018,Fevereiro,2018/02/06 03:30:00,RIO GRANDE DO NORTE,0.77,1
2018,Fevereiro,2018/02/06 03:30:00,RIO GRANDE DO NORTE,1,1
2018,Fevereiro,2018/02/06 05:10:00,PARA,1,1
2018,Fevereiro,2018/02/06 05:10:00,RORAIMA,0.95,1
2018,Fevereiro,2018/02/06 05:15:00,SAO PAULO,0.97,1
2018,Fevereiro,2018/02/07 04:20:00,SAO PAULO,0.43,0
2018,Fevereiro,2018/02/07 05:50:00,RORAIMA,1,1
2018,Fevereiro,2018/02/07 05:50:00,RORAIMA,1,1
2018,Fevereiro,2018/02/07 05:50:00,RORAIMA,1,1
2018,Fevereiro,2018/02/07 05:50:00,RORAIMA,1,1
2018,Fevereiro,2018/02/07 05:50:00,RORAIMA,0.85,1
2018,Fevereiro,2018/02/07 05:50:00,RORAIMA,0.74,1
2018,Fevereiro,2018/02/07 05:50:00,RORAIMA,0.76,1
2018,Fevereiro,2018/02/07 05:50:00,RORAIMA,1,1
2018,Fevereiro,2018/02/07 05:50:00,RORAIMA,1,1
2018,Fevereiro,2018/02/07 05:50:00,RORAIMA,0.78,1
2018,Fevereiro,2018/02/07 05:50:00,RORAIMA,0.97,1
2018,Fevereiro,2018/02/07 05:50:00,RORAIMA,0.85,1
2018,Fevereiro,2018/02/08 04:55:00,RORAIMA,0.7,1
2018,Fevereiro,2018/02/08 04:55:00,RORAIMA,0.67,0
2018,Fevereiro,2018/02/08 05:00:00,MATO GROSSO DO SUL,0.1,0
2018,Fevereiro,2018/02/08 05:00:00,MATO GROSSO DO SUL,0.02,0
2018,Fevereiro,2018/02/08 05:00:00,MATO GROSSO DO SUL,1,1
2018,Fevereiro,2018/02/08 05:00:00,MATO GROSSO DO SUL,0.11,0
2018,Fevereiro,2018/02/09 04:00:00,RIO GRANDE DO NORTE,0.83,1
2018,Fevereiro,2018/02/09 04:05:00,ALAGOAS,1,1
2018,Fevereiro,2018/02/09 04:05:00,ALAGOAS,1,1
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,0.26,0
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,0.26,0
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,0.26,0
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,0.26,0
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,1,1
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,1,1
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,0.99,1
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,0.87,1
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,0.93,1
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,0.95,1
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,0.7,1
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,0.66,0
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,0.66,0
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,0.68,0
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,0.68,0
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,0.66,0
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,0.66,0
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,0.88,1
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,0.88,1
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,1,1
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,1,1
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,1,1
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,0.77,1
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,0.77,1
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,0.76,1
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,1,1
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,1,1
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,1,1
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,1,1
2018,Fevereiro,2018/02/09 05:40:00,RORAIMA,1,1
2018,Fevereiro,2018/02/11 05:25:00,RORAIMA,0.85,1
2018,Fevereiro,2018/02/11 05:25:00,RORAIMA,0.85,1
2018,Fevereiro,2018/02/11 05:25:00,RORAIMA,0.83,1
2018,Fevereiro,2018/02/11 05:25:00,RORAIMA,0.83,1
2018,Fevereiro,2018/02/11 05:25:00,RORAIMA,0.84,1
2018,Fevereiro,2018/02/11 05:25:00,RORAIMA,0.85,1
2018,Fevereiro,2018/02/14 04:25:00,DISTRITO FEDERAL,0.24,0
2018,Fevereiro,2018/02/16 04:10:00,BAHIA,,0
2018,Fevereiro,2018/02/16 04:10:00,GOIAS,0.14,0
2018,Fevereiro,2018/02/16 04:10:00,BAHIA,0.27,0
2018,Fevereiro,2018/02/16 04:10:00,BAHIA,0.27,0
2018,Fevereiro,2018/02/16 04:10:00,BAHIA,0.26,0
2018,Fevereiro,2018/02/16 04:10:00,BAHIA,0.27,0
2018,Fevereiro,2018/02/16 04:10:00,BAHIA,0.27,0
2018,Fevereiro,2018/02/16 05:45:00,RORAIMA,0.13,0
2018,Fevereiro,2018/02/16 05:45:00,RORAIMA,0.01,0
2018,Fevereiro,2018/02/16 05:45:00,RORAIMA,0.01,0
2018,Fevereiro,2018/02/16 05:45:00,RORAIMA,0.01,0
2018,Fevereiro,2018/02/16 05:45:00,RORAIMA,0.01,0
2018,Fevereiro,2018/02/16 05:45:00,RORAIMA,0,0
2018,Fevereiro,2018/02/16 05:45:00,RORAIMA,0,0
2018,Fevereiro,2018/02/17 04:55:00,BAHIA,0.1,0
2018,Fevereiro,2018/02/17 04:55:00,BAHIA,0.09,0
2018,Fevereiro,2018/02/17 05:00:00,RIO GRANDE DO SUL,0.21,0
2018,Fevereiro,2018/02/19 06:15:00,RORAIMA,0.57,0
2018,Fevereiro,2018/02/19 06:15:00,RORAIMA,0.46,0
2018,Fevereiro,2018/02/19 06:15:00,RORAIMA,0.36,0
2018,Fevereiro,2018/02/19 06:15:00,RORAIMA,0.36,0
2018,Fevereiro,2018/02/20 05:20:00,RORAIMA,0.32,0
2018,Fevereiro,2018/02/20 05:20:00,RORAIMA,0.32,0
2018,Fevereiro,2018/02/20 05:20:00,RORAIMA,0.34,0
2018,Fevereiro,2018/02/20 05:20:00,RORAIMA,0.34,0
2018,Fevereiro,2018/02/20 05:20:00,RORAIMA,0.37,0
2018,Fevereiro,2018/02/20 05:20:00,RORAIMA,0.43,0
2018,Fevereiro,2018/02/20 05:20:00,RORAIMA,0.43,0
2018,Fevereiro,2018/02/20 05:20:00,RORAIMA,0.44,0
2018,Fevereiro,2018/02/20 05:20:00,RORAIMA,0.5,0
2018,Fevereiro,2018/02/20 05:20:00,RORAIMA,0.5,0
2018,Fevereiro,2018/02/20 05:20:00,RORAIMA,0.69,0
2018,Fevereiro,2018/02/20 05:20:00,RORAIMA,0.73,1
2018,Fevereiro,2018/02/20 05:20:00,RORAIMA,0.77,1
2018,Fevereiro,2018/02/20 05:20:00,RORAIMA,0.37,0
2018,Fevereiro,2018/02/20 05:20:00,RORAIMA,0.77,1
2018,Fevereiro,2018/02/20 05:20:00,RORAIMA,0.32,0
2018,Fevereiro,2018/02/21 06:05:00,RORAIMA,0.66,0
2018,Fevereiro,2018/02/21 06:05:00,RORAIMA,0.66,0
2018,Fevereiro,2018/02/21 06:05:00,RORAIMA,0.68,0
2018,Fevereiro,2018/02/21 06:05:00,RORAIMA,0.72,1
2018,Fevereiro,2018/02/21 06:05:00,RORAIMA,0.71,1
2018,Fevereiro,2018/02/21 06:05:00,RORAIMA,0.29,0
2018,Fevereiro,2018/02/21 06:05:00,RORAIMA,0.48,0
2018,Fevereiro,2018/02/21 06:05:00,RORAIMA,0.49,0
2018,Fevereiro,2018/02/21 06:05:00,RORAIMA,0.66,0
2018,Fevereiro,2018/02/23 05:50:00,RORAIMA,0.66,0
2018,Fevereiro,2018/02/23 05:50:00,RORAIMA,0.65,0
2018,Fevereiro,2018/02/23 05:50:00,RORAIMA,0.64,0
2018,Fevereiro,2018/02/23 05:50:00,RORAIMA,0.64,0
2018,Fevereiro,2018/02/23 05:50:00,RORAIMA,0.42,0
2018,Fevereiro,2018/02/23 05:50:00,RORAIMA,0.75,1
2018,Fevereiro,2018/02/23 05:50:00,RORAIMA,0.64,0
2018,Fevereiro,2018/02/23 05:50:00,RORAIMA,0.04,0
2018,Fevereiro,2018/02/23 05:50:00,RORAIMA,0.03,0
2018,Fevereiro,2018/02/23 05:50:00,RORAIMA,0.03,0
2018,Fevereiro,2018/02/23 05:50:00,RORAIMA,0.17,0
2018,Fevereiro,2018/02/23 05:50:00,RORAIMA,0.17,0
2018,Fevereiro,2018/02/23 05:50:00,RORAIMA,0.17,0
2018,Fevereiro,2018/02/23 05:50:00,RORAIMA,0.79,1
2018,Fevereiro,2018/02/23 05:50:00,RORAIMA,0.78,1
2018,Fevereiro,2018/02/23 05:50:00,RORAIMA,0.71,1
2018,Fevereiro,2018/02/23 05:50:00,RORAIMA,0.69,0
2018,Fevereiro,2018/02/24 04:55:00,PARA,0,0
2018,Fevereiro,2018/02/24 05:00:00,SAO PAULO,0.01,0
2018,Fevereiro,2018/02/24 05:00:00,SAO PAULO,0.01,0
2018,Fevereiro,2018/02/24 05:00:00,SAO PAULO,0.01,0
2018,Fevereiro,2018/02/25 04:05:00,BAHIA,1,1
2018,Fevereiro,2018/02/25 05:40:00,RORAIMA,0.76,1
2018,Fevereiro,2018/02/25 05:40:00,RORAIMA,0.04,0
2018,Fevereiro,2018/02/25 05:40:00,RORAIMA,0.04,0
2018,Fevereiro,2018/02/25 05:40:00,RORAIMA,0.86,1
2018,Fevereiro,2018/02/25 05:40:00,RORAIMA,0.56,0
2018,Fevereiro,2018/02/25 05:40:00,RORAIMA,0.76,1
2018,Fevereiro,2018/02/25 05:40:00,RORAIMA,0.76,1
2018,Fevereiro,2018/02/25 05:40:00,RORAIMA,0.76,1
2018,Fevereiro,2018/02/25 05:40:00,RORAIMA,0.16,0
2018,Fevereiro,2018/02/25 05:40:00,RORAIMA,0.04,0
2018,Fevereiro,2018/02/25 05:40:00,RORAIMA,0.07,0
2018,Fevereiro,2018/02/25 05:40:00,RORAIMA,0.05,0
2018,Fevereiro,2018/02/25 05:40:00,RORAIMA,0.06,0
2018,Fevereiro,2018/02/25 05:40:00,RORAIMA,0.16,0
2018,Fevereiro,2018/02/25 05:40:00,RORAIMA,0.16,0
2018,Fevereiro,2018/02/25 05:40:00,RORAIMA,0.24,0
2018,Fevereiro,2018/02/27 05:25:00,RORAIMA,0.12,0
2018,Fevereiro,2018/02/27 05:25:00,RORAIMA,0.12,0
2018,Fevereiro,2018/02/27 05:25:00,RORAIMA,0.12,0
2018,Fevereiro,2018/02/27 05:25:00,RORAIMA,0.2,0
2018,Fevereiro,2018/02/27 05:25:00,RORAIMA,0.2,0
2018,Fevereiro,2018/02/27 05:25:00,RORAIMA,0.85,1
2018,Fevereiro,2018/02/27 05:25:00,RORAIMA,0.85,1
2018,Fevereiro,2018/02/27 05:25:00,RORAIMA,0.84,1
2018,Fevereiro,2018/02/27 05:25:00,RORAIMA,0.81,1
2018,Fevereiro,2018/02/27 05:25:00,RORAIMA,0.74,1
2018,Fevereiro,2018/02/27 05:25:00,RORAIMA,0.65,0
2018,Fevereiro,2018/02/27 05:25:00,RORAIMA,0.8,1
2018,Fevereiro,2018/02/27 05:25:00,RORAIMA,0.8,1
2018,Fevereiro,2018/02/27 05:25:00,RORAIMA,0.17,0
2018,Fevereiro,2018/02/27 05:25:00,RORAIMA,0.17,0
2018,Fevereiro,2018/02/27 05:25:00,RORAIMA,0.16,0
2018,Fevereiro,2018/02/27 05:25:00,RORAIMA,0,0
2018,Fevereiro,2018/02/27 05:25:00,RORAIMA,0.03,0
2018,Fevereiro,2018/02/27 05:25:00,RORAIMA,0.03,0
2018,Fevereiro,2018/02/27 05:25:00,RORAIMA,0.47,0
2018,Fevereiro,2018/02/28 04:35:00,MINAS GERAIS,0.05,0
2018,Fevereiro,2018/02/28 04:40:00,SAO PAULO,0.06,0
2018,Fevereiro,2018/02/28 06:10:00,RORAIMA,0.18,0
2018,Fevereiro,2018/02/28 06:10:00,RORAIMA,0.18,0
2018,Fevereiro,2018/02/28 06:10:00,RORAIMA,0.18,0
2018,Fevereiro,2018/02/28 06:10:00,RORAIMA,0.18,0
2018,Fevereiro,2018/02/28 06:10:00,RORAIMA,0.67,0
2018,Fevereiro,2018/02/28 06:10:00,RORAIMA,0.67,0
2018,Fevereiro,2018/02/28 06:10:00,RORAIMA,0.67,0
2018,Fevereiro,2018/02/28 06:10:00,RORAIMA,0.25,0
2018,Fevereiro,2018/02/28 06:10:00,RORAIMA,0.25,0
2018,Fevereiro,2018/02/28 06:10:00,RORAIMA,0.24,0
ano,mes,datahora,estado,riscofogo,riscoAbsoluto
2018,Marco,2018/03/01 05:20:00,MATO GROSSO,0.1,0
2018,Marco,2018/03/01 05:20:00,MATO GROSSO,0.1,0
2018,Marco,2018/03/01 05:20:00,MATO GROSSO,0.01,0
2018,Marco,2018/03/02 04:20:00,ALAGOAS,1,1
2018,Marco,2018/03/02 04:25:00,MINAS GERAIS,0.13,0
2018,Marco,2018/03/02 04:25:00,MINAS GERAIS,0.13,0
2018,Marco,2018/03/02 04:25:00,MINAS GERAIS,0.13,0
2018,Marco,2018/03/02 05:55:00,RORAIMA,0.13,0
2018,Marco,2018/03/02 05:55:00,RORAIMA,0.13,0
2018,Marco,2018/03/02 05:55:00,RORAIMA,0.04,0
2018,Marco,2018/03/02 05:55:00,RORAIMA,0.04,0
2018,Marco,2018/03/02 05:55:00,RORAIMA,0.04,0
2018,Marco,2018/03/03 05:05:00,MATO GROSSO,0.21,0
2018,Marco,2018/03/03 05:05:00,MATO GROSSO,0.2,0
2018,Marco,2018/03/03 05:05:00,MATO GROSSO,0.55,0
2018,Marco,2018/03/03 05:05:00,GOIAS,0.01,0
2018,Marco,2018/03/03 05:05:00,GOIAS,0.01,0
2018,Marco,2018/03/03 05:05:00,GOIAS,0.01,0
2018,Marco,2018/03/03 05:05:00,GOIAS,0.01,0
2018,Marco,2018/03/03 05:05:00,GOIAS,0.01,0
2018,Marco,2018/03/03 05:05:00,GOIAS,0.01,0
2018,Marco,2018/03/03 05:05:00,GOIAS,0.01,0
2018,Marco,2018/03/03 05:05:00,GOIAS,0.01,0
2018,Marco,2018/03/03 05:05:00,GOIAS,0.01,0
2018,Marco,2018/03/03 05:05:00,GOIAS,0.01,0
